sale_id,product_id,sale_date,sale_price,units_sold,revenue,returns,campaign_flag
P1002-2025-05-21,P1002,2025-05-21,55.72,11,612.91,1,0
P1002-2025-05-22,P1002,2025-05-22,55.72,11,612.91,1,0
P1002-2025-05-23,P1002,2025-05-23,55.72,9,501.47,1,0
P1002-2025-05-24,P1002,2025-05-24,55.72,12,668.63,1,0
P1002-2025-05-25,P1002,2025-05-25,55.72,11,612.91,1,0
P1002-2025-05-26,P1002,2025-05-26,55.72,12,668.63,1,0
P1002-2025-05-27,P1002,2025-05-27,55.72,12,668.63,1,0
P1002-2025-05-28,P1002,2025-05-28,55.72,10,557.19,1,0
P1002-2025-05-29,P1002,2025-05-29,55.72,11,612.91,1,0
P1002-2025-05-30,P1002,2025-05-30,55.72,12,668.63,1,0
P1002-2025-05-31,P1002,2025-05-31,55.72,13,724.35,1,0
P1002-2025-06-01,P1002,2025-06-01,54.81,10,548.1,1,0
P1002-2025-06-02,P1002,2025-06-02,54.81,11,602.91,1,0
P1002-2025-06-03,P1002,2025-06-03,54.81,11,602.91,1,0
P1002-2025-06-04,P1002,2025-06-04,54.81,10,548.1,1,0
P1002-2025-06-05,P1002,2025-06-05,54.81,11,602.91,1,0
P1002-2025-06-06,P1002,2025-06-06,54.81,10,548.1,1,0
P1002-2025-06-07,P1002,2025-06-07,54.81,11,602.91,1,0
P1002-2025-06-08,P1002,2025-06-08,54.81,10,548.1,1,0
P1002-2025-06-09,P1002,2025-06-09,54.81,9,493.29,1,0
P1002-2025-06-10,P1002,2025-06-10,54.81,8,438.48,1,0
P1002-2025-06-11,P1002,2025-06-11,54.81,10,548.1,1,0
P1002-2025-06-12,P1002,2025-06-12,54.81,11,602.91,1,0
P1002-2025-06-13,P1002,2025-06-13,54.81,11,602.91,1,0
P1002-2025-06-14,P1002,2025-06-14,54.81,11,602.91,1,0
P1002-2025-06-15,P1002,2025-06-15,54.81,10,548.1,1,0
P1002-2025-06-16,P1002,2025-06-16,54.81,11,602.91,1,0
P1002-2025-06-17,P1002,2025-06-17,54.81,11,602.91,1,0
P1002-2025-06-18,P1002,2025-06-18,54.81,9,493.29,1,0
P1002-2025-06-19,P1002,2025-06-19,54.81,10,548.1,1,0
P1002-2025-06-20,P1002,2025-06-20,54.81,10,548.1,1,0
P1002-2025-06-21,P1002,2025-06-21,54.81,11,602.91,1,0
P1002-2025-06-22,P1002,2025-06-22,54.81,9,493.29,1,0
P1002-2025-06-23,P1002,2025-06-23,54.81,9,493.29,1,0
P1002-2025-06-24,P1002,2025-06-24,54.81,10,548.1,1,0
P1002-2025-06-25,P1002,2025-06-25,54.81,8,438.48,1,0
P1002-2025-06-26,P1002,2025-06-26,54.81,11,602.91,1,0
P1002-2025-06-27,P1002,2025-06-27,54.81,10,548.1,1,0
P1002-2025-06-28,P1002,2025-06-28,54.81,10,548.1,1,0
P1002-2025-06-29,P1002,2025-06-29,54.81,9,493.29,1,0
P1002-2025-06-30,P1002,2025-06-30,54.81,10,548.1,1,0
P1002-2025-07-01,P1002,2025-07-01,53.37,8,426.97,1,0
P1002-2025-07-02,P1002,2025-07-02,53.37,9,480.34,1,0
P1002-2025-07-03,P1002,2025-07-03,53.37,9,480.34,1,0
P1002-2025-07-04,P1002,2025-07-04,53.37,10,533.71,1,0
P1002-2025-07-05,P1002,2025-07-05,53.37,9,480.34,1,0
P1002-2025-07-06,P1002,2025-07-06,53.37,9,480.34,1,0
P1002-2025-07-07,P1002,2025-07-07,53.37,8,426.97,1,0
P1002-2025-07-08,P1002,2025-07-08,53.37,8,426.97,1,0
P1002-2025-07-09,P1002,2025-07-09,53.37,10,533.71,1,0
P1002-2025-07-10,P1002,2025-07-10,53.37,8,426.97,1,0
P1002-2025-07-11,P1002,2025-07-11,53.37,10,533.71,1,0
P1002-2025-07-12,P1002,2025-07-12,53.37,9,480.34,1,0
P1002-2025-07-13,P1002,2025-07-13,53.37,9,480.34,1,0
P1002-2025-07-14,P1002,2025-07-14,53.37,9,480.34,1,0
P1002-2025-07-15,P1002,2025-07-15,53.37,10,533.71,1,0
P1002-2025-07-16,P1002,2025-07-16,53.37,10,533.71,1,0
P1002-2025-07-17,P1002,2025-07-17,53.37,8,426.97,1,0
P1002-2025-07-18,P1002,2025-07-18,53.37,11,587.08,1,0
P1002-2025-07-19,P1002,2025-07-19,53.37,10,533.71,1,0
P1002-2025-07-20,P1002,2025-07-20,53.37,10,533.71,1,0
P1002-2025-07-21,P1002,2025-07-21,53.37,9,480.34,1,0
P1002-2025-07-22,P1002,2025-07-22,53.37,9,480.34,1,0
P1002-2025-07-23,P1002,2025-07-23,53.37,9,480.34,1,0
P1002-2025-07-24,P1002,2025-07-24,53.37,10,533.71,1,0
P1002-2025-07-25,P1002,2025-07-25,53.37,10,533.71,1,0
P1002-2025-07-26,P1002,2025-07-26,53.37,11,587.08,1,0
P1002-2025-07-27,P1002,2025-07-27,53.37,10,533.71,1,0
P1002-2025-07-28,P1002,2025-07-28,53.37,10,533.71,1,0
P1002-2025-07-29,P1002,2025-07-29,53.37,9,480.34,1,0
P1002-2025-07-30,P1002,2025-07-30,53.37,10,533.71,1,0
P1002-2025-07-31,P1002,2025-07-31,53.37,9,480.34,1,0
P1002-2025-08-01,P1002,2025-08-01,54.72,10,547.2,1,0
P1002-2025-08-02,P1002,2025-08-02,54.72,10,547.2,1,0
P1002-2025-08-03,P1002,2025-08-03,54.72,9,492.48,1,0
P1002-2025-08-04,P1002,2025-08-04,54.72,10,547.2,1,0
P1002-2025-08-05,P1002,2025-08-05,54.72,10,547.2,1,0
P1002-2025-08-06,P1002,2025-08-06,54.72,10,547.2,1,0
P1002-2025-08-07,P1002,2025-08-07,54.72,11,601.91,1,0
P1002-2025-08-08,P1002,2025-08-08,54.72,10,547.2,1,0
P1002-2025-08-09,P1002,2025-08-09,54.72,10,547.2,1,0
P1002-2025-08-10,P1002,2025-08-10,54.72,8,437.76,1,0
P1002-2025-08-11,P1002,2025-08-11,54.72,9,492.48,1,0
P1002-2025-08-12,P1002,2025-08-12,54.72,9,492.48,1,0
P1002-2025-08-13,P1002,2025-08-13,54.72,9,492.48,1,0
P1002-2025-08-14,P1002,2025-08-14,54.72,11,601.91,1,0
P1002-2025-08-15,P1002,2025-08-15,54.72,10,547.2,1,0
P1002-2025-08-16,P1002,2025-08-16,54.72,9,492.48,1,0
P1002-2025-08-17,P1002,2025-08-17,54.72,10,547.2,1,0
P1002-2025-08-18,P1002,2025-08-18,49.29,13,640.78,1,1
P1002-2025-08-19,P1002,2025-08-19,49.92,12,599.04,1,1
P1002-2025-08-20,P1002,2025-08-20,50.21,13,652.77,1,1
P1002-2025-08-21,P1002,2025-08-21,49.7,15,745.52,1,1
P1002-2025-08-22,P1002,2025-08-22,49.87,13,648.28,1,1
P1002-2025-08-23,P1002,2025-08-23,49.65,12,595.75,1,1
P1002-2025-08-24,P1002,2025-08-24,48.61,14,680.53,1,1
P1002-2025-08-25,P1002,2025-08-25,51.48,12,617.71,1,1
P1002-2025-08-26,P1002,2025-08-26,48.7,12,584.43,1,1
P1002-2025-08-27,P1002,2025-08-27,51.42,13,668.43,1,1
P1002-2025-08-28,P1002,2025-08-28,50.6,12,607.23,1,1
P1002-2025-08-29,P1002,2025-08-29,50.47,12,605.69,1,1
P1002-2025-08-30,P1002,2025-08-30,49.55,12,594.62,1,1
P1002-2025-08-31,P1002,2025-08-31,49.2,13,639.59,1,1
P1002-2025-09-01,P1002,2025-09-01,53.09,11,584.01,1,0
P1002-2025-09-02,P1002,2025-09-02,53.09,11,584.01,1,0
P1002-2025-09-03,P1002,2025-09-03,53.09,12,637.1,1,0
P1002-2025-09-04,P1002,2025-09-04,53.09,12,637.1,1,0
P1002-2025-09-05,P1002,2025-09-05,53.09,14,743.28,1,0
P1002-2025-09-06,P1002,2025-09-06,53.09,12,637.1,1,0
P1002-2025-09-07,P1002,2025-09-07,53.09,10,530.92,1,0
P1002-2025-09-08,P1002,2025-09-08,53.09,11,584.01,1,0
P1002-2025-09-09,P1002,2025-09-09,53.09,13,690.19,1,0
P1002-2025-09-10,P1002,2025-09-10,53.09,11,584.01,1,0
P1002-2025-09-11,P1002,2025-09-11,53.09,12,637.1,1,0
P1002-2025-09-12,P1002,2025-09-12,53.09,13,690.19,1,0
P1002-2025-09-13,P1002,2025-09-13,53.09,14,743.28,1,0
P1002-2025-09-14,P1002,2025-09-14,53.09,12,637.1,1,0
P1002-2025-09-15,P1002,2025-09-15,53.09,10,530.92,1,0
P1002-2025-09-16,P1002,2025-09-16,53.09,11,584.01,1,0
P1002-2025-09-17,P1002,2025-09-17,53.09,11,584.01,1,0
P1002-2025-09-18,P1002,2025-09-18,53.09,12,637.1,1,0
P1002-2025-09-19,P1002,2025-09-19,53.09,12,637.1,1,0
P1002-2025-09-20,P1002,2025-09-20,53.09,12,637.1,1,0
P1002-2025-09-21,P1002,2025-09-21,53.09,13,690.19,1,0
P1002-2025-09-22,P1002,2025-09-22,53.09,14,743.28,1,0
P1002-2025-09-23,P1002,2025-09-23,53.09,12,637.1,1,0
P1002-2025-09-24,P1002,2025-09-24,53.09,11,584.01,1,0
P1002-2025-09-25,P1002,2025-09-25,53.09,12,637.1,1,0
P1002-2025-09-26,P1002,2025-09-26,53.09,13,690.19,1,0
P1002-2025-09-27,P1002,2025-09-27,53.09,12,637.1,1,0
P1002-2025-09-28,P1002,2025-09-28,53.09,11,584.01,1,0
P1002-2025-09-29,P1002,2025-09-29,53.09,12,637.1,1,0
P1002-2025-09-30,P1002,2025-09-30,53.09,12,637.1,1,0
P1002-2025-10-01,P1002,2025-10-01,55.02,12,660.28,1,0
P1002-2025-10-02,P1002,2025-10-02,55.02,11,605.26,1,0
P1002-2025-10-03,P1002,2025-10-03,55.02,13,715.3,1,0
P1002-2025-10-04,P1002,2025-10-04,55.02,13,715.3,1,0
P1002-2025-10-05,P1002,2025-10-05,55.02,12,660.28,1,0
P1002-2025-10-06,P1002,2025-10-06,55.02,12,660.28,1,0
P1002-2025-10-07,P1002,2025-10-07,55.02,11,605.26,1,0
P1002-2025-10-08,P1002,2025-10-08,55.02,12,660.28,1,0
P1002-2025-10-09,P1002,2025-10-09,55.02,12,660.28,1,0
P1002-2025-10-10,P1002,2025-10-10,55.02,12,660.28,1,0
P1002-2025-10-11,P1002,2025-10-11,55.02,12,660.28,1,0
P1002-2025-10-12,P1002,2025-10-12,55.02,12,660.28,1,0
P1002-2025-10-13,P1002,2025-10-13,55.02,12,660.28,1,0
P1002-2025-10-14,P1002,2025-10-14,55.02,13,715.3,1,0
P1002-2025-10-15,P1002,2025-10-15,55.02,12,660.28,1,0
P1002-2025-10-16,P1002,2025-10-16,55.02,13,715.3,1,0
P1002-2025-10-17,P1002,2025-10-17,55.02,10,550.23,1,0
P1002-2025-10-18,P1002,2025-10-18,55.02,13,715.3,1,0
P1002-2025-10-19,P1002,2025-10-19,55.02,10,550.23,1,0
P1002-2025-10-20,P1002,2025-10-20,55.02,13,715.3,1,0
P1002-2025-10-21,P1002,2025-10-21,55.02,12,660.28,1,0
P1002-2025-10-22,P1002,2025-10-22,55.02,13,715.3,1,0
P1002-2025-10-23,P1002,2025-10-23,55.02,13,715.3,1,0
P1002-2025-10-24,P1002,2025-10-24,55.02,12,660.28,1,0
P1002-2025-10-25,P1002,2025-10-25,55.02,13,715.3,1,0
P1002-2025-10-26,P1002,2025-10-26,55.02,13,715.3,1,0
P1002-2025-10-27,P1002,2025-10-27,55.02,10,550.23,1,0
P1002-2025-10-28,P1002,2025-10-28,55.02,12,660.28,1,0
P1002-2025-10-29,P1002,2025-10-29,55.02,13,715.3,1,0
P1002-2025-10-30,P1002,2025-10-30,55.02,12,660.28,1,0
P1002-2025-10-31,P1002,2025-10-31,55.02,13,715.3,1,0
P1002-2025-11-01,P1002,2025-11-01,56.8,13,738.41,1,0
P1002-2025-11-02,P1002,2025-11-02,56.8,14,795.21,1,0
P1002-2025-11-03,P1002,2025-11-03,56.8,15,852.01,1,0
P1002-2025-11-04,P1002,2025-11-04,56.8,15,852.01,1,0
P1002-2025-11-05,P1002,2025-11-05,56.8,15,852.01,1,0
P1002-2025-11-06,P1002,2025-11-06,56.8,12,681.61,1,0
P1002-2025-11-07,P1002,2025-11-07,56.8,15,852.01,1,0
P1002-2025-11-08,P1002,2025-11-08,56.8,16,908.81,1,0
P1002-2025-11-09,P1002,2025-11-09,56.8,14,795.21,1,0
P1002-2025-11-10,P1002,2025-11-10,56.8,16,908.81,1,0
P1002-2025-11-11,P1002,2025-11-11,56.8,13,738.41,1,0
P1002-2025-11-12,P1002,2025-11-12,56.8,14,795.21,1,0
P1002-2025-11-13,P1002,2025-11-13,56.8,13,738.41,1,0
P1002-2025-11-14,P1002,2025-11-14,56.8,14,795.21,1,0
P1002-2025-11-15,P1002,2025-11-15,56.8,14,795.21,1,0
P1002-2025-11-16,P1002,2025-11-16,56.8,15,852.01,1,0
P1002-2025-11-17,P1002,2025-11-17,56.8,14,795.21,1,0
P1002-2025-11-18,P1002,2025-11-18,56.8,13,738.41,1,0
P1002-2025-11-19,P1002,2025-11-19,56.8,14,795.21,1,0
P1002-2025-11-20,P1002,2025-11-20,56.8,15,852.01,1,0
P1002-2025-11-21,P1002,2025-11-21,56.8,16,908.81,1,0
P1002-2025-11-22,P1002,2025-11-22,56.8,13,738.41,1,0
P1002-2025-11-23,P1002,2025-11-23,56.8,12,681.61,1,0
P1002-2025-11-24,P1002,2025-11-24,53.22,21,1117.71,2,1
P1002-2025-11-25,P1002,2025-11-25,53.26,18,958.69,1,1
P1002-2025-11-26,P1002,2025-11-26,51.26,19,973.89,1,1
P1002-2025-11-27,P1002,2025-11-27,52.36,18,942.57,2,1
P1002-2025-11-28,P1002,2025-11-28,53.29,22,1172.33,2,1
P1002-2025-11-29,P1002,2025-11-29,51.17,20,1023.33,2,1
P1002-2025-11-30,P1002,2025-11-30,52.86,15,792.84,1,1
P1002-2025-12-01,P1002,2025-12-01,53.15,19,1009.85,1,1
P1002-2025-12-02,P1002,2025-12-02,53.22,17,904.67,1,1
P1002-2025-12-03,P1002,2025-12-03,56.75,15,851.32,1,0
P1002-2025-12-04,P1002,2025-12-04,56.75,16,908.07,1,0
P1002-2025-12-05,P1002,2025-12-05,56.75,15,851.32,1,0
P1002-2025-12-06,P1002,2025-12-06,56.75,14,794.56,1,0
P1002-2025-12-07,P1002,2025-12-07,56.75,13,737.81,1,0
P1002-2025-12-08,P1002,2025-12-08,56.75,12,681.05,1,0
P1002-2025-12-09,P1002,2025-12-09,56.75,13,737.81,1,0
P1002-2025-12-10,P1002,2025-12-10,56.75,15,851.32,1,0
P1002-2025-12-11,P1002,2025-12-11,56.75,15,851.32,1,0
P1002-2025-12-12,P1002,2025-12-12,56.75,15,851.32,1,0
P1002-2025-12-13,P1002,2025-12-13,56.75,15,851.32,1,0
P1002-2025-12-14,P1002,2025-12-14,56.75,15,851.32,1,0
P1002-2025-12-15,P1002,2025-12-15,56.75,14,794.56,1,0
P1002-2025-12-16,P1002,2025-12-16,56.75,16,908.07,1,0
P1002-2025-12-17,P1002,2025-12-17,56.75,15,851.32,1,0
P1002-2025-12-18,P1002,2025-12-18,56.75,16,908.07,1,0
P1002-2025-12-19,P1002,2025-12-19,56.75,19,1078.34,2,0
P1002-2025-12-20,P1002,2025-12-20,56.75,17,964.83,1,0
P1002-2025-12-21,P1002,2025-12-21,56.75,19,1078.34,1,0
P1002-2025-12-22,P1002,2025-12-22,56.75,15,851.32,1,0
P1002-2025-12-23,P1002,2025-12-23,56.75,14,794.56,1,0
P1002-2025-12-24,P1002,2025-12-24,56.75,15,851.32,1,0
P1002-2025-12-25,P1002,2025-12-25,56.75,14,794.56,1,0
P1002-2025-12-26,P1002,2025-12-26,56.75,14,794.56,1,0
P1002-2025-12-27,P1002,2025-12-27,56.75,16,908.07,1,0
P1002-2025-12-28,P1002,2025-12-28,56.75,14,794.56,1,0
P1002-2025-12-29,P1002,2025-12-29,56.75,15,851.32,1,0
P1002-2025-12-30,P1002,2025-12-30,56.75,14,794.56,1,0
P1002-2025-12-31,P1002,2025-12-31,56.75,14,794.56,1,0
P1002-2026-01-01,P1002,2026-01-01,55.39,8,443.11,1,0
P1002-2026-01-02,P1002,2026-01-02,55.39,8,443.11,1,0
P1002-2026-01-03,P1002,2026-01-03,55.39,9,498.5,1,0
P1002-2026-01-04,P1002,2026-01-04,55.39,7,387.72,1,0
P1002-2026-01-05,P1002,2026-01-05,55.39,7,387.72,1,0
P1002-2026-01-06,P1002,2026-01-06,55.39,7,387.72,1,0
P1002-2026-01-07,P1002,2026-01-07,55.39,7,387.72,1,0
P1002-2026-01-08,P1002,2026-01-08,55.39,8,443.11,1,0
P1002-2026-01-09,P1002,2026-01-09,55.39,9,498.5,1,0
P1002-2026-01-10,P1002,2026-01-10,55.39,8,443.11,1,0
P1002-2026-01-11,P1002,2026-01-11,55.39,9,498.5,1,0
P1002-2026-01-12,P1002,2026-01-12,55.39,7,387.72,1,0
P1002-2026-01-13,P1002,2026-01-13,55.39,8,443.11,1,0
P1002-2026-01-14,P1002,2026-01-14,55.39,8,443.11,1,0
P1002-2026-01-15,P1002,2026-01-15,55.39,7,387.72,1,0
P1002-2026-01-16,P1002,2026-01-16,55.39,9,498.5,1,0
P1002-2026-01-17,P1002,2026-01-17,55.39,7,387.72,1,0
P1002-2026-01-18,P1002,2026-01-18,55.39,8,443.11,1,0
P1002-2026-01-19,P1002,2026-01-19,55.39,8,443.11,1,0
P1002-2026-01-20,P1002,2026-01-20,55.39,9,498.5,1,0
P1002-2026-01-21,P1002,2026-01-21,55.39,7,387.72,1,0
P1002-2026-01-22,P1002,2026-01-22,55.39,8,443.11,1,0
P1002-2026-01-23,P1002,2026-01-23,55.39,9,498.5,1,0
P1002-2026-01-24,P1002,2026-01-24,55.39,7,387.72,1,0
P1002-2026-01-25,P1002,2026-01-25,55.39,7,387.72,1,0
P1002-2026-01-26,P1002,2026-01-26,55.39,7,387.72,1,0
P1002-2026-01-27,P1002,2026-01-27,55.39,7,387.72,1,0
P1002-2026-01-28,P1002,2026-01-28,55.39,8,443.11,1,0
P1002-2026-01-29,P1002,2026-01-29,55.39,8,443.11,1,0
P1002-2026-01-30,P1002,2026-01-30,55.39,8,443.11,1,0
P1002-2026-01-31,P1002,2026-01-31,55.39,7,387.72,1,0
P1002-2026-02-01,P1002,2026-02-01,56.7,8,453.57,1,0
P1002-2026-02-02,P1002,2026-02-02,56.7,8,453.57,1,0
P1002-2026-02-03,P1002,2026-02-03,56.7,8,453.57,1,0
P1002-2026-02-04,P1002,2026-02-04,56.7,10,566.96,1,0
P1002-2026-02-05,P1002,2026-02-05,56.7,8,453.57,1,0
P1002-2026-02-06,P1002,2026-02-06,56.7,10,566.96,1,0
P1002-2026-02-07,P1002,2026-02-07,56.7,10,566.96,1,0
P1002-2026-02-08,P1002,2026-02-08,56.7,9,510.27,1,0
P1002-2026-02-09,P1002,2026-02-09,56.7,8,453.57,1,0
P1002-2026-02-10,P1002,2026-02-10,56.7,8,453.57,1,0
P1002-2026-02-11,P1002,2026-02-11,56.7,8,453.57,1,0
P1002-2026-02-12,P1002,2026-02-12,56.7,8,453.57,1,0
P1002-2026-02-13,P1002,2026-02-13,56.7,9,510.27,1,0
P1002-2026-02-14,P1002,2026-02-14,56.7,10,566.96,1,0
P1002-2026-02-15,P1002,2026-02-15,56.7,9,510.27,1,0
P1002-2026-02-16,P1002,2026-02-16,56.7,9,510.27,1,0
P1002-2026-02-17,P1002,2026-02-17,56.7,8,453.57,1,0
P1002-2026-02-18,P1002,2026-02-18,56.7,9,510.27,1,0
P1002-2026-02-19,P1002,2026-02-19,56.7,8,453.57,1,0
P1002-2026-02-20,P1002,2026-02-20,56.7,8,453.57,1,0
P1002-2026-02-21,P1002,2026-02-21,56.7,9,510.27,1,0
P1002-2026-02-22,P1002,2026-02-22,56.7,8,453.57,1,0
P1002-2026-02-23,P1002,2026-02-23,56.7,9,510.27,1,0
P1002-2026-02-24,P1002,2026-02-24,56.7,8,453.57,1,0
P1002-2026-02-25,P1002,2026-02-25,56.7,9,510.27,1,0
P1002-2026-02-26,P1002,2026-02-26,56.7,7,396.87,1,0
P1002-2026-02-27,P1002,2026-02-27,56.7,9,510.27,1,0
P1002-2026-02-28,P1002,2026-02-28,56.7,10,566.96,1,0
P1002-2026-03-01,P1002,2026-03-01,51.06,15,765.9,1,1
P1002-2026-03-02,P1002,2026-03-02,49.68,15,745.23,1,1
P1002-2026-03-03,P1002,2026-03-03,49.57,13,644.44,1,1
P1002-2026-03-04,P1002,2026-03-04,51.54,15,773.07,1,1
P1002-2026-03-05,P1002,2026-03-05,49.07,18,883.25,2,1
P1002-2026-03-06,P1002,2026-03-06,49.97,16,799.47,1,1
P1002-2026-03-07,P1002,2026-03-07,50.3,16,804.74,1,1
P1002-2026-03-08,P1002,2026-03-08,49.25,16,788.01,1,1
P1002-2026-03-09,P1002,2026-03-09,50.44,16,807.01,1,1
P1002-2026-03-10,P1002,2026-03-10,51.61,14,722.54,1,1
P1002-2026-03-11,P1002,2026-03-11,48.87,14,684.22,1,1
P1002-2026-03-12,P1002,2026-03-12,49.46,14,692.42,1,1
P1002-2026-03-13,P1002,2026-03-13,49.03,16,784.49,1,1
P1002-2026-03-14,P1002,2026-03-14,50.88,15,763.27,1,1
P1002-2026-03-15,P1002,2026-03-15,55.18,10,551.81,1,0
P1002-2026-03-16,P1002,2026-03-16,55.18,11,606.99,1,0
P1002-2026-03-17,P1002,2026-03-17,55.18,9,496.63,1,0
P1002-2026-03-18,P1002,2026-03-18,55.18,10,551.81,1,0
P1002-2026-03-19,P1002,2026-03-19,55.18,11,606.99,1,0
P1002-2026-03-20,P1002,2026-03-20,55.18,12,662.18,1,0
P1002-2026-03-21,P1002,2026-03-21,55.18,12,662.18,1,0
P1002-2026-03-22,P1002,2026-03-22,55.18,11,606.99,1,0
P1002-2026-03-23,P1002,2026-03-23,55.18,10,551.81,1,0
P1002-2026-03-24,P1002,2026-03-24,55.18,9,496.63,1,0
P1002-2026-03-25,P1002,2026-03-25,55.18,11,606.99,1,0
P1002-2026-03-26,P1002,2026-03-26,55.18,10,551.81,1,0
P1002-2026-03-27,P1002,2026-03-27,55.18,11,606.99,1,0
P1002-2026-03-28,P1002,2026-03-28,55.18,11,606.99,1,0
P1002-2026-03-29,P1002,2026-03-29,55.18,12,662.18,1,0
P1002-2026-03-30,P1002,2026-03-30,55.18,11,606.99,1,0
P1002-2026-03-31,P1002,2026-03-31,55.18,10,551.81,1,0
P1002-2026-04-01,P1002,2026-04-01,55.19,14,772.62,1,0
P1002-2026-04-02,P1002,2026-04-02,55.19,12,662.25,1,0
P1002-2026-04-03,P1002,2026-04-03,55.19,13,717.43,1,0
P1002-2026-04-04,P1002,2026-04-04,55.19,15,827.81,1,0
P1002-2026-04-05,P1002,2026-04-05,55.19,11,607.06,1,0
P1002-2026-04-06,P1002,2026-04-06,55.19,12,662.25,1,0
P1002-2026-04-07,P1002,2026-04-07,55.19,12,662.25,1,0
P1002-2026-04-08,P1002,2026-04-08,55.19,12,662.25,1,0
P1002-2026-04-09,P1002,2026-04-09,55.19,12,662.25,1,0
P1002-2026-04-10,P1002,2026-04-10,55.19,12,662.25,1,0
P1002-2026-04-11,P1002,2026-04-11,55.19,12,662.25,1,0
P1002-2026-04-12,P1002,2026-04-12,55.19,12,662.25,1,0
P1002-2026-04-13,P1002,2026-04-13,55.19,13,717.43,1,0
P1002-2026-04-14,P1002,2026-04-14,55.19,12,662.25,1,0
P1002-2026-04-15,P1002,2026-04-15,55.19,12,662.25,1,0
P1002-2026-04-16,P1002,2026-04-16,55.19,13,717.43,1,0
P1002-2026-04-17,P1002,2026-04-17,55.19,13,717.43,1,0
P1002-2026-04-18,P1002,2026-04-18,55.19,14,772.62,1,0
P1002-2026-04-19,P1002,2026-04-19,55.19,13,717.43,1,0
P1002-2026-04-20,P1002,2026-04-20,55.19,14,772.62,1,0
P1002-2026-04-21,P1002,2026-04-21,55.19,11,607.06,1,0
P1002-2026-04-22,P1002,2026-04-22,55.19,13,717.43,1,0
P1002-2026-04-23,P1002,2026-04-23,55.19,13,717.43,1,0
P1002-2026-04-24,P1002,2026-04-24,55.19,12,662.25,1,0
P1002-2026-04-25,P1002,2026-04-25,55.19,11,607.06,1,0
P1002-2026-04-26,P1002,2026-04-26,55.19,11,607.06,1,0
P1002-2026-04-27,P1002,2026-04-27,55.19,13,717.43,1,0
P1002-2026-04-28,P1002,2026-04-28,55.19,14,772.62,1,0
P1002-2026-04-29,P1002,2026-04-29,55.19,12,662.25,1,0
P1002-2026-04-30,P1002,2026-04-30,55.19,10,551.87,1,0
P1003-2025-05-01,P1003,2025-05-01,64.72,9,582.48,1,0
P1003-2025-05-02,P1003,2025-05-02,64.72,9,582.48,1,0
P1003-2025-05-03,P1003,2025-05-03,64.72,11,711.92,1,0
P1003-2025-05-04,P1003,2025-05-04,64.72,9,582.48,1,0
P1003-2025-05-05,P1003,2025-05-05,64.72,9,582.48,1,0
P1003-2025-05-06,P1003,2025-05-06,64.72,12,776.64,1,0
P1003-2025-05-07,P1003,2025-05-07,64.72,12,776.64,1,0
P1003-2025-05-08,P1003,2025-05-08,64.72,11,711.92,1,0
P1003-2025-05-09,P1003,2025-05-09,64.72,11,711.92,1,0
P1003-2025-05-10,P1003,2025-05-10,64.72,12,776.64,1,0
P1003-2025-05-11,P1003,2025-05-11,64.72,13,841.36,1,0
P1003-2025-05-12,P1003,2025-05-12,64.72,11,711.92,1,0
P1003-2025-05-13,P1003,2025-05-13,64.72,9,582.48,1,0
P1003-2025-05-14,P1003,2025-05-14,64.72,11,711.92,1,0
P1003-2025-05-15,P1003,2025-05-15,64.72,10,647.2,1,0
P1003-2025-05-16,P1003,2025-05-16,64.72,11,711.92,1,0
P1003-2025-05-17,P1003,2025-05-17,64.72,10,647.2,1,0
P1003-2025-05-18,P1003,2025-05-18,64.72,10,647.2,1,0
P1003-2025-05-19,P1003,2025-05-19,64.72,10,647.2,1,0
P1003-2025-05-20,P1003,2025-05-20,64.72,11,711.92,1,0
P1003-2025-05-21,P1003,2025-05-21,64.72,10,647.2,1,0
P1003-2025-05-22,P1003,2025-05-22,64.72,10,647.2,1,0
P1003-2025-05-23,P1003,2025-05-23,64.72,11,711.92,1,0
P1003-2025-05-24,P1003,2025-05-24,64.72,11,711.92,1,0
P1003-2025-05-25,P1003,2025-05-25,64.72,11,711.92,1,0
P1003-2025-05-26,P1003,2025-05-26,64.72,12,776.64,1,0
P1003-2025-05-27,P1003,2025-05-27,64.72,12,776.64,1,0
P1003-2025-05-28,P1003,2025-05-28,64.72,11,711.92,1,0
P1003-2025-05-29,P1003,2025-05-29,64.72,10,647.2,1,0
P1003-2025-05-30,P1003,2025-05-30,64.72,11,711.92,1,0
P1003-2025-05-31,P1003,2025-05-31,64.72,10,647.2,1,0
P1003-2025-06-01,P1003,2025-06-01,63.77,9,573.92,1,0
P1003-2025-06-02,P1003,2025-06-02,63.77,9,573.92,1,0
P1003-2025-06-03,P1003,2025-06-03,63.77,9,573.92,1,0
P1003-2025-06-04,P1003,2025-06-04,63.77,10,637.69,1,0
P1003-2025-06-05,P1003,2025-06-05,63.77,8,510.15,1,0
P1003-2025-06-06,P1003,2025-06-06,63.77,10,637.69,1,0
P1003-2025-06-07,P1003,2025-06-07,63.77,9,573.92,1,0
P1003-2025-06-08,P1003,2025-06-08,63.77,9,573.92,1,0
P1003-2025-06-09,P1003,2025-06-09,63.77,9,573.92,1,0
P1003-2025-06-10,P1003,2025-06-10,63.77,10,637.69,1,0
P1003-2025-06-11,P1003,2025-06-11,63.77,10,637.69,1,0
